timestamp,latitude,longitude,chlorophyll_a,site_id,site_name,bloom_probability,risk_level,bloom_label,data_source,sst,turbidity,salinity
2025-04-01,51.604164,-7.1041617,1.884707,S999,Open Water,0.05,low,0,copernicus_satellite,19.528889503512698,2.429684218480583,33.96019997569668
2025-04-01,51.604164,-7.0624948,1.7391701,S999,Open Water,0.05,low,0,copernicus_satellite,13.521024734508392,2.3247349013863263,35.18516024622625
2025-04-01,51.604164,-7.0208282,1.7223232,S999,Open Water,0.05,low,0,copernicus_satellite,14.848305782594963,3.459997298713678,33.639336299152575
2025-04-01,51.604164,-6.9791617,1.7045788,S999,Open Water,0.05,low,0,copernicus_satellite,15.186521332472728,3.9491260296620787,32.57164940685185
2025-04-01,51.604164,-6.9374948,1.6861429,S999,Open Water,0.05,low,0,copernicus_satellite,15.472642868814724,2.762198435378036,32.72580045816819
2025-04-01,51.604164,-6.8958282,1.7837633,S999,Open Water,0.05,low,0,copernicus_satellite,16.694856471618095,2.4946083032494046,34.957769359766644
2025-04-01,51.604164,-6.8541617,1.8032877,S999,Open Water,0.05,low,0,copernicus_satellite,11.849319758885715,4.718053581237287,35.172859483508034
2025-04-01,51.604164,-6.8124948,1.8043745,S999,Open Water,0.05,low,0,copernicus_satellite,13.384651700207788,4.174837923416693,34.833403150641686
2025-04-01,51.604164,-6.7708282,1.7658951,S999,Open Water,0.05,low,0,copernicus_satellite,11.979529845405288,3.766620141346092,35.30536074300426
2025-04-01,51.604164,-6.7291617,1.7427559,S999,Open Water,0.05,low,0,copernicus_satellite,12.447767914590418,2.589850648528403,33.26428943296357
2025-04-01,51.604164,-6.6874948,1.8557904,S999,Open Water,0.05,low,0,copernicus_satellite,15.432467701673605,3.775505161928637,31.29413330888858
2025-04-01,51.604164,-6.6458282,1.8798714,S999,Open Water,0.05,low,0,copernicus_satellite,16.594452307398207,4.027280558710093,34.87735590201643
2025-04-01,51.604164,-6.6041613,1.9021336,S999,Open Water,0.05,low,0,copernicus_satellite,9.396735931286601,2.8335823640400384,33.65525875271273
2025-04-01,51.604164,-6.5624948,1.7524198,S999,Open Water,0.05,low,0,copernicus_satellite,12.4743462553892,2.475119442590836,34.166876102650704
2025-04-01,51.604164,-6.5208282,1.8632214,S999,Open Water,0.05,low,0,copernicus_satellite,13.322655966752004,2.54984472908313,35.20184915882775
2025-04-01,51.604164,-6.4791613,2.0854464,S999,Open Water,0.05,low,0,copernicus_satellite,17.947788250189404,1.948913798881485,35.457613731582754
2025-04-01,51.604164,-6.4374948,2.2048182,S999,Open Water,0.05,low,0,copernicus_satellite,17.05017269899113,2.784002061095352,35.84641023547686
2025-04-01,51.604164,-6.3958282,2.3497517,S999,Open Water,0.05,low,0,copernicus_satellite,13.919435883195447,5.531998026957389,35.697104622469816
2025-04-01,51.604164,-6.3541613,2.2810445,S999,Open Water,0.05,low,0,copernicus_satellite,18.64057109677463,4.119250291496919,33.77121938171117
2025-04-01,51.604164,-6.3124948,2.3204074,S999,Open Water,0.05,low,0,copernicus_satellite,13.612390351516648,0.5088417986836631,34.474702326163936
2025-04-01,51.604164,-6.2708282,2.3356187,S999,Open Water,0.05,low,0,copernicus_satellite,15.060885412499958,3.991801859168911,33.493680648759565
2025-04-01,51.604164,-6.2291613,2.1968753,S999,Open Water,0.05,low,0,copernicus_satellite,15.500211281850254,2.2670814174540936,33.43050972329561
2025-04-01,51.604164,-6.1874948,2.384891,S999,Open Water,0.05,low,0,copernicus_satellite,11.891251136252343,1.3362088556106513,35.177816944436756
2025-04-01,51.604164,-6.1458282,2.6491628,S999,Open Water,0.05,low,0,copernicus_satellite,13.01807439535443,1.6838319150800864,34.35093378457445
2025-04-01,51.604164,-6.1041613,2.296861,S999,Open Water,0.05,low,0,copernicus_satellite,12.887500474293109,4.851652542501565,33.69402881253551
2025-04-01,51.604164,-6.0624948,2.0182047,S999,Open Water,0.05,low,0,copernicus_satellite,13.376238618175252,3.2406004143684957,33.95621245651234
2025-04-01,51.604164,-6.0208282,1.6569866,S999,Open Water,0.05,low,0,copernicus_satellite,16.283367750897522,3.4271129002061715,34.52130814001593
2025-04-01,51.604164,-5.9791613,1.6876743,S999,Open Water,0.05,low,0,copernicus_satellite,10.694742941086254,2.9658032042002165,34.62706891386398
2025-04-01,51.604164,-5.9374948,1.7477968,S999,Open Water,0.05,low,0,copernicus_satellite,14.36625897658521,3.928374804809727,33.44461895081169
2025-04-01,51.604164,-5.8958282,1.7552514,S999,Open Water,0.05,low,0,copernicus_satellite,17.11515717080969,3.822745898278424,34.21487804085651
2025-04-01,51.604164,-5.8541613,1.7254999,S999,Open Water,0.05,low,0,copernicus_satellite,14.774967696977376,3.086186605377008,35.3227319911277
2025-04-01,51.604164,-5.8124948,1.623106,S999,Open Water,0.05,low,0,copernicus_satellite,15.734113416528551,4.447718491688802,36.26355055381246
2025-04-01,51.604164,-5.7708282,1.5109131,S999,Open Water,0.05,low,0,copernicus_satellite,13.674956395945328,2.4390368595788416,34.03536070384009
2025-04-01,51.604164,-5.7291613,1.4371061,S999,Open Water,0.05,low,0,copernicus_satellite,12.393289949595628,0.9234461952922586,33.24820685221134
2025-04-01,51.604164,-5.6874948,1.3516784,S999,Open Water,0.05,low,0,copernicus_satellite,14.447789288878052,2.8309294754689525,33.72397636833253
2025-04-01,51.604164,-5.6458282,1.352442,S999,Open Water,0.05,low,0,copernicus_satellite,12.809290434858847,2.373425348704882,32.0535798933446
2025-04-01,51.604164,-5.6041613,1.3442743,S999,Open Water,0.05,low,0,copernicus_satellite,14.75011253368887,2.5980186458918473,34.432756912509085
2025-04-01,51.604164,-5.5624948,1.3793929,S999,Open Water,0.05,low,0,copernicus_satellite,12.502955274428874,2.352833075577839,34.57403542141718
2025-04-01,51.604164,-5.5208282,1.4039408,S999,Open Water,0.05,low,0,copernicus_satellite,11.204139939827334,0.40328636670683826,34.80636714245596
2025-04-01,51.645832,-10.979161,1.0190369,S999,Open Water,0.05,low,0,copernicus_satellite,13.259034437054602,2.9626880223277485,33.37633535709715
2025-04-01,51.645832,-10.937495,1.039095,S999,Open Water,0.05,low,0,copernicus_satellite,15.163874314462975,2.7743984661669976,33.79287357924644
2025-04-01,51.645832,-10.895828,0.9782879,S999,Open Water,0.05,low,0,copernicus_satellite,12.715371595598656,3.0449954117513878,33.09309163830628
2025-04-01,51.645832,-10.854161,1.0016934,S999,Open Water,0.05,low,0,copernicus_satellite,15.610185656925177,2.398684239599657,32.83953254320539
2025-04-01,51.645832,-10.812495,1.0414661,S999,Open Water,0.05,low,0,copernicus_satellite,12.293151954106767,3.6701763692007847,35.1443034295998
2025-04-01,51.645832,-10.770828,1.09473,S999,Open Water,0.05,low,0,copernicus_satellite,16.372499059380292,2.2938615075603925,33.17338799551318
2025-04-01,51.645832,-10.729161,1.4995936,S999,Open Water,0.05,low,0,copernicus_satellite,15.209881971807583,2.7606006098318887,36.0380267169124
2025-04-01,51.645832,-10.687495,1.5571984,S999,Open Water,0.05,low,0,copernicus_satellite,12.396809769822228,5.565296170237959,34.870960465677584
2025-04-01,51.645832,-10.645828,1.6140258,S999,Open Water,0.05,low,0,copernicus_satellite,10.908614884455513,3.388404500113702,33.98793919571466
2025-04-01,51.645832,-10.604161,1.7569001,S999,Open Water,0.05,low,0,copernicus_satellite,13.49533595730172,4.4010044124207965,33.440137368296774
2025-04-01,51.645832,-10.562495,1.9070107,S999,Open Water,0.05,low,0,copernicus_satellite,15.049935080884348,3.582093123413088,34.51699517373202
2025-04-01,51.645832,-10.520828,2.1469984,S999,Open Water,0.05,low,0,copernicus_satellite,15.58025538417326,0.8091378828402984,34.066242412187485
2025-04-01,51.645832,-10.479161,2.2072027,S999,Open Water,0.05,low,0,copernicus_satellite,12.394781694436022,4.367500581703587,35.01032603078512
2025-04-01,51.645832,-10.437495,2.1918519,S999,Open Water,0.05,low,0,copernicus_satellite,11.179176966205112,1.925991853979054,35.02963110272408
2025-04-01,51.645832,-10.395828,2.2228954,S008,Castletownbere,0.05,low,0,copernicus_satellite,15.989042587763867,4.022484422943235,32.97545112000015
2025-04-01,51.645832,-10.354161,2.6233706,S008,Castletownbere,0.05,low,0,copernicus_satellite,12.085943666443423,3.825126753173748,35.15183721665607
2025-04-01,51.645832,-10.312495,2.5319805,S008,Castletownbere,0.05,low,0,copernicus_satellite,12.812286349914615,2.685464857348888,35.710845162344086
2025-04-01,51.645832,-10.270828,2.5419466,S008,Castletownbere,0.05,low,0,copernicus_satellite,8.810169495658378,1.9120325343419224,34.47217457233318
2025-04-01,51.645832,-10.229161,3.9218361,S008,Castletownbere,0.05,low,0,copernicus_satellite,13.316645192580678,2.2577190187915863,33.888629551550096
2025-04-01,51.645832,-10.187495,4.49981,S008,Castletownbere,0.05,low,0,copernicus_satellite,14.415079048952407,2.9770873764119434,34.76990726259451
2025-04-01,51.645832,-10.145828,5.9653864,S008,Castletownbere,0.06435909271240234,low,0,copernicus_satellite,13.937247740595417,4.390624522313806,35.996218735154095
2025-04-01,51.645832,-10.104161,6.8364286,S008,Castletownbere,0.12242857615152995,low,0,copernicus_satellite,15.51896971011264,3.738311688009835,33.84077689324109
2025-04-01,51.645832,-9.812495,4.361559,S008,Castletownbere,0.05,low,0,copernicus_satellite,18.881437844362218,4.596118808274053,35.78051998748329
2025-04-01,51.645832,-9.770828,5.2875996,S008,Castletownbere,0.05,low,0,copernicus_satellite,10.362249678999266,3.1335714811246342,34.425859167154336
2025-04-01,51.645832,-9.729161,5.706385,S008,Castletownbere,0.05,low,0,copernicus_satellite,15.844653652444155,1.3054595462629375,31.39721237763323
2025-04-01,51.645832,-9.687495,7.887314,S004,Bantry Bay,0.19248758951822917,low,0,copernicus_satellite,13.538560871411041,3.985920379939596,32.96645231023016
2025-04-01,51.645832,-9.645828,8.279574,S004,Bantry Bay,0.21863829294840495,low,0,copernicus_satellite,16.244743561857426,3.598713529842708,34.01627182324024
2025-04-01,51.645832,-9.604161,7.18486,S004,Bantry Bay,0.1456573486328125,low,0,copernicus_satellite,13.123164421229712,3.93003457451616,34.37457905997976
2025-04-01,51.645832,-8.520828,9.801281,S002,Cork Harbor,0.32008539835611977,medium,0,copernicus_satellite,15.54933033957433,3.7526426469295977,32.83004128479104
2025-04-01,51.645832,-8.479161,8.883358,S002,Cork Harbor,0.25889053344726565,low,0,copernicus_satellite,10.156009397128605,2.232130742856831,34.840036742121285
2025-04-01,51.645832,-8.437495,8.927574,S002,Cork Harbor,0.26183827718098956,low,0,copernicus_satellite,17.476361020369104,1.4300965708539817,33.1664121018566
2025-04-01,51.645832,-8.395828,7.959617,S002,Cork Harbor,0.19730780919392904,low,0,copernicus_satellite,13.078037005015386,0.285895603577476,33.64911461250242
2025-04-01,51.645832,-8.354161,6.4487753,S002,Cork Harbor,0.09658501942952474,low,0,copernicus_satellite,15.901000134310793,4.244435513192259,33.1127062454482
2025-04-01,51.645832,-8.312495,5.9463735,S002,Cork Harbor,0.0630915641784668,low,0,copernicus_satellite,16.466091033484147,2.3293028800091857,33.8897876331271
2025-04-01,51.645832,-8.270828,4.8698206,S002,Cork Harbor,0.05,low,0,copernicus_satellite,15.04437911417084,3.487170982500643,33.514137977664674
2025-04-01,51.645832,-8.229161,4.6603603,S002,Cork Harbor,0.05,low,0,copernicus_satellite,10.520565364500202,4.562669545130593,32.97325394302934
2025-04-01,51.645832,-8.187495,4.451335,S002,Cork Harbor,0.05,low,0,copernicus_satellite,12.000213390179837,2.947898230815398,34.22912548435743
2025-04-01,51.645832,-8.145828,3.643807,S002,Cork Harbor,0.05,low,0,copernicus_satellite,14.958959583944155,2.8355471222423674,35.5910853067503
2025-04-01,51.645832,-8.104161,3.5088239,S002,Cork Harbor,0.05,low,0,copernicus_satellite,12.503594103223799,4.094686338812867,33.546939935644474
2025-04-01,51.645832,-8.062495,3.3096302,S002,Cork Harbor,0.05,low,0,copernicus_satellite,15.1261666413785,4.233642729428225,36.95711769672491
2025-04-01,51.645832,-8.020828,3.041192,S002,Cork Harbor,0.05,low,0,copernicus_satellite,14.916424070685292,2.823074658132409,34.01747527092651
2025-04-01,51.645832,-7.9791617,2.933026,S002,Cork Harbor,0.05,low,0,copernicus_satellite,15.214283124896523,0.5739586800209682,34.73226641481326
2025-04-01,51.645832,-7.9374948,2.477985,S002,Cork Harbor,0.05,low,0,copernicus_satellite,13.184341384527988,4.932809386012048,33.84723187334046
2025-04-01,51.645832,-7.8958282,2.3299174,S002,Cork Harbor,0.05,low,0,copernicus_satellite,13.90150603653356,4.586005837730477,33.06063863781574
2025-04-01,51.645832,-7.8541617,2.0412707,S002,Cork Harbor,0.05,low,0,copernicus_satellite,13.988894198234288,4.023003991894107,31.571869157252525
2025-04-01,51.645832,-7.8124948,1.908036,S999,Open Water,0.05,low,0,copernicus_satellite,13.280725987164281,2.902474308324493,36.158413118689545
2025-04-01,51.645832,-7.7708282,1.8838637,S999,Open Water,0.05,low,0,copernicus_satellite,15.865009060938666,2.6343220027288146,33.15925655347863
2025-04-01,51.645832,-7.7291617,1.9804677,S999,Open Water,0.05,low,0,copernicus_satellite,18.27804597358769,3.1355732105416654,33.52878701573156
2025-04-01,51.645832,-7.6874948,1.9370135,S999,Open Water,0.05,low,0,copernicus_satellite,17.247870109406374,2.6701647468342853,33.66458328458682
2025-04-01,51.645832,-7.6458282,1.8857794,S999,Open Water,0.05,low,0,copernicus_satellite,10.969575816429122,3.8442130174713376,33.706480376690536
2025-04-01,51.645832,-7.6041617,1.8894157,S999,Open Water,0.05,low,0,copernicus_satellite,10.56654840477887,4.724177148604133,33.90689372064446
2025-04-01,51.645832,-7.5624948,2.0094006,S999,Open Water,0.05,low,0,copernicus_satellite,13.343786791695678,1.607648025442909,32.73263346381682
2025-04-01,51.645832,-7.5208282,2.1614838,S999,Open Water,0.05,low,0,copernicus_satellite,11.287560875975398,3.3542137876087708,32.32017880556633
2025-04-01,51.645832,-7.4791617,2.1449478,S999,Open Water,0.05,low,0,copernicus_satellite,8.956904026645384,3.513529540058422,34.89576642775495
2025-04-01,51.645832,-7.4374948,2.118237,S999,Open Water,0.05,low,0,copernicus_satellite,11.868086942621256,4.5081502781306035,32.827864727745535
2025-04-01,51.645832,-7.3958282,2.0614429,S999,Open Water,0.05,low,0,copernicus_satellite,15.912791400689697,2.249301236755431,34.86762524042491
2025-04-01,51.645832,-7.3541617,2.1093628,S999,Open Water,0.05,low,0,copernicus_satellite,13.55048644905717,3.5894737126268077,33.86642497214533
2025-04-01,51.645832,-7.3124948,2.1326752,S999,Open Water,0.05,low,0,copernicus_satellite,11.678016442802003,1.9951205426475005,35.602638450687095
2025-04-01,51.645832,-7.2708282,2.1782904,S999,Open Water,0.05,low,0,copernicus_satellite,20.436859382877685,3.000515461574106,33.01349987945946
2025-04-01,51.645832,-7.2291617,2.1558065,S999,Open Water,0.05,low,0,copernicus_satellite,13.537592091458256,0.43382485126475556,34.20838659325463
2025-04-01,51.645832,-7.1874948,2.1131191,S999,Open Water,0.05,low,0,copernicus_satellite,14.98591002631873,0.7492254425178944,34.84437125385907
2025-04-01,51.645832,-7.1458282,1.8860388,S999,Open Water,0.05,low,0,copernicus_satellite,12.387982392358904,2.430865815924865,33.86289944976081
2025-04-01,51.645832,-7.1041617,1.7470428,S999,Open Water,0.05,low,0,copernicus_satellite,13.03824529854388,2.788314298006573,33.693936123619665
2025-04-01,51.645832,-7.0624948,1.8830398,S999,Open Water,0.05,low,0,copernicus_satellite,13.660198035501221,4.005809978212009,33.795654311779586
2025-04-01,51.645832,-7.0208282,1.866002,S999,Open Water,0.05,low,0,copernicus_satellite,12.382267120676119,1.2451233450154726,35.26594764319197
2025-04-01,51.645832,-6.9791617,1.8851621,S999,Open Water,0.05,low,0,copernicus_satellite,13.249608607814604,2.521102899975761,34.4635890230013
2025-04-01,51.645832,-6.9374948,1.8710918,S999,Open Water,0.05,low,0,copernicus_satellite,16.186246175662117,3.2556622889166005,33.58445934254752
2025-04-01,51.645832,-6.8958282,1.8800163,S999,Open Water,0.05,low,0,copernicus_satellite,13.514025422702794,5.1849394375636715,32.35751027912846
2025-04-01,51.645832,-6.8541617,1.959733,S999,Open Water,0.05,low,0,copernicus_satellite,15.027978028679994,5.085263024514527,33.882308553384306
2025-04-01,51.645832,-6.8124948,2.011645,S999,Open Water,0.05,low,0,copernicus_satellite,13.945128997110018,2.436860299032418,34.167097121560325
2025-04-01,51.645832,-6.7708282,2.0157156,S999,Open Water,0.05,low,0,copernicus_satellite,14.101042837693974,2.8956064456173456,32.1873330460053
2025-04-01,51.645832,-6.7291617,1.8842119,S999,Open Water,0.05,low,0,copernicus_satellite,12.657142460989432,3.214942939661273,32.900639787807144
2025-04-01,51.645832,-6.6874948,1.921105,S999,Open Water,0.05,low,0,copernicus_satellite,18.859794788700654,3.3994055740655424,35.437719330444686
2025-04-01,51.645832,-6.6458282,1.9746691,S999,Open Water,0.05,low,0,copernicus_satellite,18.40415819928689,2.2029223835373815,35.030588115252904
2025-04-01,51.645832,-6.6041613,1.9024183,S999,Open Water,0.05,low,0,copernicus_satellite,10.119626430690058,2.280892464842551,33.01514877508333
2025-04-01,51.645832,-6.5624948,1.8643202,S999,Open Water,0.05,low,0,copernicus_satellite,14.545216436642141,5.013718788891428,34.96018950644637
2025-04-01,51.645832,-6.5208282,2.1767201,S999,Open Water,0.05,low,0,copernicus_satellite,11.572876972013539,3.036466893439202,35.3706084214605
2025-04-01,51.645832,-6.4791613,2.337409,S999,Open Water,0.05,low,0,copernicus_satellite,16.1826315532135,3.213174516849582,33.75989056142377
2025-04-01,51.645832,-6.4374948,2.5491211,S999,Open Water,0.05,low,0,copernicus_satellite,17.606130203547593,2.1740063389418625,32.7352087257101
2025-04-01,51.645832,-6.3958282,2.5534647,S999,Open Water,0.05,low,0,copernicus_satellite,11.413405736652972,1.1794877956536596,33.432821675639424
2025-04-01,51.645832,-6.3541613,2.6315062,S999,Open Water,0.05,low,0,copernicus_satellite,13.607820830275177,2.483560056954363,34.103672195145705
2025-04-01,51.645832,-6.3124948,2.8714483,S999,Open Water,0.05,low,0,copernicus_satellite,13.583446981016943,3.5098874004380978,33.66801425361191
2025-04-01,51.645832,-6.2708282,2.7686653,S999,Open Water,0.05,low,0,copernicus_satellite,13.479289760014163,4.2980686884476285,31.70996013313144
2025-04-01,51.645832,-6.2291613,2.77711,S999,Open Water,0.05,low,0,copernicus_satellite,12.88867491778545,3.086329617689151,34.715944292343984
2025-04-01,51.645832,-6.1874948,2.8721356,S999,Open Water,0.05,low,0,copernicus_satellite,14.19073997270647,2.023062174611182,34.61309876327604
2025-04-01,51.645832,-6.1458282,2.794277,S999,Open Water,0.05,low,0,copernicus_satellite,13.409447064095115,6.667473360622605,33.470423709487065
2025-04-01,51.645832,-6.1041613,2.8236017,S999,Open Water,0.05,low,0,copernicus_satellite,15.937129726176632,2.5129200023248854,34.932346528185505
2025-04-01,51.645832,-6.0624948,2.3643262,S999,Open Water,0.05,low,0,copernicus_satellite,14.737587773387924,3.5740805316180824,33.95446251007124
2025-04-01,51.645832,-6.0208282,2.2409832,S999,Open Water,0.05,low,0,copernicus_satellite,16.156065071132936,1.4425228835743589,34.77049669582033
2025-04-01,51.645832,-5.9791613,2.055414,S999,Open Water,0.05,low,0,copernicus_satellite,16.846315846945412,2.688082653985711,35.692602115397634
2025-04-01,51.645832,-5.9374948,2.0913823,S999,Open Water,0.05,low,0,copernicus_satellite,15.758453688619806,3.9573991817882748,34.92724831783826
2025-04-01,51.645832,-5.8958282,2.1551316,S999,Open Water,0.05,low,0,copernicus_satellite,11.276518765376116,2.732793840473829,33.462231547404976
2025-04-01,51.645832,-5.8541613,2.1166255,S999,Open Water,0.05,low,0,copernicus_satellite,16.479480396821945,3.1583539112557815,33.78463583171261
2025-04-01,51.645832,-5.8124948,2.0773857,S999,Open Water,0.05,low,0,copernicus_satellite,16.308762204551243,2.1383752941145806,34.36112152123185
2025-04-01,51.645832,-5.7708282,1.9569321,S999,Open Water,0.05,low,0,copernicus_satellite,14.559205477952903,4.015679871392949,33.86645125313975
2025-04-01,51.645832,-5.7291613,1.7487347,S999,Open Water,0.05,low,0,copernicus_satellite,11.925786451247813,4.28174245823028,34.92830220177598
2025-04-01,51.645832,-5.6874948,1.7279165,S999,Open Water,0.05,low,0,copernicus_satellite,17.85863439872109,1.5897135941863008,34.5802029560754
2025-04-01,51.645832,-5.6458282,1.5418924,S999,Open Water,0.05,low,0,copernicus_satellite,14.298882884241689,3.6652072606022648,34.489920284517474
2025-04-01,51.645832,-5.6041613,1.50491,S999,Open Water,0.05,low,0,copernicus_satellite,11.389944739473194,2.9330875858657577,33.55760775068414
2025-04-01,51.645832,-5.5624948,1.4881647,S999,Open Water,0.05,low,0,copernicus_satellite,15.010148483607034,3.0610341724828434,33.461238042878854
2025-04-01,51.645832,-5.5208282,1.5192196,S999,Open Water,0.05,low,0,copernicus_satellite,15.75460446590149,3.6713290585780705,33.58422899485003
2025-04-01,51.6875,-10.979161,1.0422086,S999,Open Water,0.05,low,0,copernicus_satellite,12.480707415785254,2.0018067323930806,32.65942196059722
2025-04-01,51.6875,-10.937495,1.006268,S999,Open Water,0.05,low,0,copernicus_satellite,13.373670176821726,3.7866247077103283,34.16740020614943
2025-04-01,51.6875,-10.895828,1.2698368,S999,Open Water,0.05,low,0,copernicus_satellite,15.881627355683875,2.037435596360939,35.68683567808401
2025-04-01,51.6875,-10.854161,1.3281431,S999,Open Water,0.05,low,0,copernicus_satellite,14.129343634708695,3.5409028302823673,35.066296251693736
2025-04-01,51.6875,-10.812495,1.4397758,S999,Open Water,0.05,low,0,copernicus_satellite,11.33720506128887,3.162009109337539,33.029085762041625
2025-04-01,51.6875,-10.770828,1.5862288,S999,Open Water,0.05,low,0,copernicus_satellite,15.763638727405386,4.5518811304744755,34.3546953145244
2025-04-01,51.6875,-10.729161,1.580919,S999,Open Water,0.05,low,0,copernicus_satellite,17.67359856238815,2.819774135947635,33.54291466080039
2025-04-01,51.6875,-10.687495,1.7069638,S999,Open Water,0.05,low,0,copernicus_satellite,15.116618372509752,2.727433655491954,33.80975743138437
2025-04-01,51.6875,-10.645828,1.7890068,S999,Open Water,0.05,low,0,copernicus_satellite,16.326958338128605,2.2662508480583607,33.57878002652348
2025-04-01,51.6875,-10.604161,2.1371052,S999,Open Water,0.05,low,0,copernicus_satellite,12.356997364036788,4.63443953570038,33.87275399672178
2025-04-01,51.6875,-10.562495,2.1916952,S999,Open Water,0.05,low,0,copernicus_satellite,13.054722817254364,2.388796416517938,34.51268985270352
2025-04-01,51.6875,-10.520828,2.137873,S999,Open Water,0.05,low,0,copernicus_satellite,16.819340624363768,2.9243199176540617,34.36456527295575
2025-04-01,51.6875,-10.479161,2.0216057,S999,Open Water,0.05,low,0,copernicus_satellite,13.749356657769951,4.509883227795752,34.99045404165836
2025-04-01,51.6875,-10.437495,2.0070658,S999,Open Water,0.05,low,0,copernicus_satellite,16.59717020353398,3.3833850881166176,35.060127179947216
2025-04-01,51.6875,-10.395828,2.080223,S008,Castletownbere,0.05,low,0,copernicus_satellite,16.767936292838982,4.0904597842087345,32.41486514830417
2025-04-01,51.6875,-10.354161,2.3475926,S008,Castletownbere,0.05,low,0,copernicus_satellite,10.154254704390059,2.8163345270026428,36.26051268579571
2025-04-01,51.6875,-10.312495,2.6242776,S008,Castletownbere,0.05,low,0,copernicus_satellite,12.452200588301128,4.255464083257461,33.51672031046857
2025-04-01,51.6875,-10.270828,2.9402788,S008,Castletownbere,0.05,low,0,copernicus_satellite,13.88922192114881,2.215645932675985,32.07634697703875
2025-04-01,51.6875,-10.229161,3.3532264,S008,Castletownbere,0.05,low,0,copernicus_satellite,14.236104052305548,1.9994376631174866,33.53146067199785
2025-04-01,51.6875,-10.187495,4.2339134,S008,Castletownbere,0.05,low,0,copernicus_satellite,13.09230093164991,2.185214066005594,32.94139347144294
2025-04-01,51.6875,-10.145828,4.8037524,S008,Castletownbere,0.05,low,0,copernicus_satellite,13.945992498739596,3.353083596154198,34.73481248022295
2025-04-01,51.6875,-10.104161,5.408992,S008,Castletownbere,0.05,low,0,copernicus_satellite,16.197366691463525,4.514189766304402,33.23514464139444
2025-04-01,51.6875,-10.062495,6.7715855,S008,Castletownbere,0.11810569763183594,low,0,copernicus_satellite,14.43173221852217,3.5062744122216536,34.63282992589803
2025-04-01,51.6875,-10.020828,6.7460914,S008,Castletownbere,0.1164060910542806,low,0,copernicus_satellite,10.708850909712627,1.1534968786292226,34.16642685857065
2025-04-01,51.6875,-9.604161,5.9790463,S004,Bantry Bay,0.06526975631713867,low,0,copernicus_satellite,15.151559150530042,2.1318364295164125,34.32538053958375
2025-04-01,51.6875,-9.562495,5.810573,S004,Bantry Bay,0.05403820673624674,low,0,copernicus_satellite,11.228792436968558,4.57520209276254,31.90046269081621
2025-04-01,51.6875,-9.520828,7.531829,S004,Bantry Bay,0.16878859202067056,low,0,copernicus_satellite,15.76567821629155,0.9543654878560051,35.55504710302734
2025-04-01,51.6875,-9.479161,7.401165,S004,Bantry Bay,0.16007766723632813,low,0,copernicus_satellite,10.404369935537732,2.7571103907052126,32.65080424858331
2025-04-01,51.6875,-8.437495,9.48027,S002,Cork Harbor,0.2986846923828125,low,0,copernicus_satellite,14.810099302938031,5.347060623610101,32.14357467202436
2025-04-01,51.6875,-8.395828,9.017353,S002,Cork Harbor,0.2678235371907552,low,0,copernicus_satellite,12.072471045754098,2.980350334502848,34.394311638992356
2025-04-01,51.6875,-8.354161,8.585238,S002,Cork Harbor,0.23901589711507162,low,0,copernicus_satellite,14.371320797613595,1.5904918269575876,35.460458696799584
2025-04-01,51.6875,-8.312495,8.644592,S002,Cork Harbor,0.24297281901041667,low,0,copernicus_satellite,13.090681335184046,3.8631244163468224,35.51633987534858
2025-04-01,51.6875,-8.270828,8.248922,S002,Cork Harbor,0.2165948232014974,low,0,copernicus_satellite,12.173746675364438,4.85799097833711,32.01691607062272
2025-04-01,51.6875,-8.229161,7.203839,S002,Cork Harbor,0.14692258834838867,low,0,copernicus_satellite,13.529068296911612,4.142891991985037,33.76988642794791
2025-04-01,51.6875,-8.187495,6.0092354,S002,Cork Harbor,0.06728235880533855,low,0,copernicus_satellite,11.367203067227814,2.467788591184703,34.7673564943763
2025-04-01,51.6875,-8.145828,5.627192,S002,Cork Harbor,0.05,low,0,copernicus_satellite,13.342910979302772,2.3714475770912333,34.05781807750498
2025-04-01,51.6875,-8.104161,4.682392,S002,Cork Harbor,0.05,low,0,copernicus_satellite,15.560524249948784,1.9244541036958998,33.39229370046329
2025-04-01,51.6875,-8.062495,4.310012,S002,Cork Harbor,0.05,low,0,copernicus_satellite,16.552816919078403,4.290607411308028,33.75228865891029
2025-04-01,51.6875,-8.020828,3.8373032,S002,Cork Harbor,0.05,low,0,copernicus_satellite,14.484423509657162,2.6423042885347154,33.76899410940952
2025-04-01,51.6875,-7.9791617,3.1781187,S002,Cork Harbor,0.05,low,0,copernicus_satellite,15.165892490943206,3.4733723096453235,32.568833660029824
2025-04-01,51.6875,-7.9374948,3.0180175,S002,Cork Harbor,0.05,low,0,copernicus_satellite,13.652683341078559,4.080223306703976,33.71387018552307
2025-04-01,51.6875,-7.8958282,2.6834786,S002,Cork Harbor,0.05,low,0,copernicus_satellite,15.810239122399661,1.6228912233892552,33.68293223986115
2025-04-01,51.6875,-7.8541617,2.3310068,S002,Cork Harbor,0.05,low,0,copernicus_satellite,13.227562222468666,4.195608901505687,33.55646665322443
2025-04-01,51.6875,-7.8124948,2.0932455,S999,Open Water,0.05,low,0,copernicus_satellite,15.823111678452106,1.7952299516766432,33.22682561871905
2025-04-01,51.6875,-7.7708282,2.0714505,S999,Open Water,0.05,low,0,copernicus_satellite,13.472779982371867,3.6166599825848618,35.22309718004698
